"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"01001499999","2024-12-03","59.791925","5.34085","48.76","SORSTOKKEN, NO","  46.9","14","  46.9","14","9999.9"," 0","999.9"," 0","  4.8","14","  8.3","14"," 12.0","999.9","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"01001499999","2024-12-06","59.791925","5.34085","48.76","SORSTOKKEN, NO","  48.7","14","  45.6","14","9999.9"," 0","999.9"," 0","  6.2","14","  9.1","14"," 15.9"," 27.0","  51.8","*","  46.4","*","99.99"," ","999.9","010000"
