"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"03396099999","1935-01-01","53.617","0.15","12.0","SPURN HEAD POINT, UK","  45.7"," 4","  44.8"," 4","1017.5"," 4","999.9"," 0","  2.8"," 4","  0.5"," 4","  1.9","999.9","  51.1"," ","  44.1"," ","99.99"," ","999.9","110000"
"03396099999","1935-01-02","53.617","0.15","12.0","SPURN HEAD POINT, UK","  46.5"," 4","  45.5"," 4","1026.7"," 4","999.9"," 0","  0.1"," 4","  0.5"," 4","  1.9","999.9","  48.0","*","  44.1"," "," 0.00","I","999.9","100000"
"03396099999","1935-01-03","53.617","0.15","12.0","SPURN HEAD POINT, UK","  47.7"," 4","  46.8"," 4","1030.0"," 4","999.9"," 0","  2.0"," 4","  3.7"," 4"," 13.0","999.9","  48.9","*","  46.0"," "," 0.00","I","999.9","000000"
"03396099999","1935-01-04","53.617","0.15","12.0","SPURN HEAD POINT, UK","  45.3"," 4","  42.0"," 4","1020.6"," 4","999.9"," 0","  7.8"," 4"," 21.0"," 4"," 23.9","999.9","  48.9"," ","  44.1"," "," 0.00","I","999.9","000000"
"03396099999","1935-01-05","53.617","0.15","12.0","SPURN HEAD POINT, UK","  41.3"," 4","  39.5"," 4","9999.9"," 0","999.9"," 0","  7.8"," 4"," 22.4"," 4"," 23.9","999.9","  46.0"," ","  39.9","*","99.99"," ","999.9","010000"
"03396099999","1935-01-06","53.617","0.15","12.0","SPURN HEAD POINT, UK","  40.5"," 4","  38.0"," 4","1012.6"," 4","999.9"," 0","  9.3"," 4"," 10.8"," 4"," 18.1","999.9","  45.0"," ","  37.9"," "," 0.00","I","999.9","000000"
"03396099999","1935-01-07","53.617","0.15","12.0","SPURN HEAD POINT, UK","  39.8"," 4","  38.7"," 4","1018.2"," 4","999.9"," 0"," 10.9"," 4"," 11.5"," 4"," 23.9","999.9","  43.0"," ","  37.0"," ","99.99"," ","999.9","010000"
"03396099999","1935-01-08","53.617","0.15","12.0","SPURN HEAD POINT, UK","  40.5"," 4","  38.0"," 4","1024.6"," 4","999.9"," 0","  9.3"," 4","  4.5"," 4","  8.9","999.9","  42.1"," ","  37.9","*"," 0.00","I","999.9","000000"
"03396099999","1935-01-09","53.617","0.15","12.0","SPURN HEAD POINT, UK","  34.0"," 4","  33.0"," 4","1028.5"," 4","999.9"," 0","  1.3"," 4","  0.0"," 4","999.9","999.9","  43.0"," ","  32.0"," "," 0.00","I","999.9","100000"
"03396099999","1935-01-10","53.617","0.15","12.0","SPURN HEAD POINT, UK","  35.7"," 4","  34.8"," 4","1029.1"," 4","999.9"," 0","  2.4"," 4","  8.0"," 4","  8.9","999.9","  37.9","*","  32.0"," ","99.99"," ","999.9","110000"
