"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72286023119","1935-01-01","33.9","-117.25","468.2","MARCH AFB, CA US","  62.8"," 9","9999.9"," 0","1020.1"," 9","999.9"," 0","  9.9"," 9"," 14.1"," 9"," 19.0","999.9","  68.4","*","  52.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-02","33.9","-117.25","468.2","MARCH AFB, CA US","  56.2"," 9","9999.9"," 0","1018.6"," 9","999.9"," 0","  9.9"," 9","  4.3"," 9","  9.9","999.9","  67.3","*","  40.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-03","33.9","-117.25","468.2","MARCH AFB, CA US","  57.2"," 9","9999.9"," 0","1019.7"," 9","999.9"," 0","  9.9"," 9","  2.6"," 9","  6.0","999.9","  71.2","*","  37.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-04","33.9","-117.25","468.2","MARCH AFB, CA US","  53.6"," 9","9999.9"," 0","1016.4"," 9","999.9"," 0","  9.9"," 9","  3.5"," 9","  9.9","999.9","  59.4","*","  47.3","*","99.99"," ","999.9","010000"
"72286023119","1935-01-05","33.9","-117.25","468.2","MARCH AFB, CA US","  50.9"," 9","9999.9"," 0","1011.9"," 9","999.9"," 0","  9.7"," 9","  7.8"," 9"," 12.0","999.9","  53.4","*","  47.3","*","99.99"," ","999.9","010000"
"72286023119","1935-01-06","33.9","-117.25","468.2","MARCH AFB, CA US","  49.4"," 9","9999.9"," 0","1017.4"," 9","999.9"," 0","  7.7"," 9","  3.2"," 9","  6.0","999.9","  57.4","*","  34.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-07","33.9","-117.25","468.2","MARCH AFB, CA US","  50.7"," 9","9999.9"," 0","1020.3"," 9","999.9"," 0","  9.9"," 9","  2.4"," 9","  4.1","999.9","  57.4","*","  44.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-08","33.9","-117.25","468.2","MARCH AFB, CA US","  48.9"," 9","9999.9"," 0","1015.7"," 9","999.9"," 0","  9.9"," 9","  1.9"," 9","  4.1","999.9","  54.3","*","  40.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-09","33.9","-117.25","468.2","MARCH AFB, CA US","  50.1"," 9","9999.9"," 0","1013.5"," 9","999.9"," 0","  8.3"," 9","  6.4"," 9"," 13.0","999.9","  52.3","*","  47.3","*","99.99"," ","999.9","010000"
"72286023119","1935-01-10","33.9","-117.25","468.2","MARCH AFB, CA US","  55.9"," 9","9999.9"," 0","1017.3"," 9","999.9"," 0","  7.7"," 9","  2.5"," 9","  7.0","999.9","  63.3","*","  48.4","*"," 0.00","I","999.9","100000"
"72286023119","1935-01-11","33.9","-117.25","468.2","MARCH AFB, CA US","  47.8"," 9","9999.9"," 0","1007.5"," 9","999.9"," 0","  9.9"," 9","  2.2"," 9","  2.9","999.9","  50.4","*","  46.4","*","99.99"," ","999.9","010000"
"72286023119","1935-01-12","33.9","-117.25","468.2","MARCH AFB, CA US","  55.2"," 9","9999.9"," 0","1017.2"," 9","999.9"," 0","  9.9"," 9","  4.1"," 9","  8.9","999.9","  61.3","*","  47.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-13","33.9","-117.25","468.2","MARCH AFB, CA US","  49.0"," 9","9999.9"," 0","1016.3"," 9","999.9"," 0","  9.9"," 9","  2.1"," 9","  2.9","999.9","  54.3","*","  39.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-14","33.9","-117.25","468.2","MARCH AFB, CA US","  49.1"," 9","9999.9"," 0","1015.1"," 9","999.9"," 0","  9.9"," 9","  1.4"," 9","  4.1","999.9","  56.3","*","  40.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-15","33.9","-117.25","468.2","MARCH AFB, CA US","  48.6"," 9","9999.9"," 0","1012.4"," 9","999.9"," 0","  7.4"," 9","  7.0"," 9","  9.9","999.9","  51.3","*","  46.4","*","99.99"," ","999.9","010000"
"72286023119","1935-01-16","33.9","-117.25","468.2","MARCH AFB, CA US","  46.0"," 9","9999.9"," 0","1020.5"," 9","999.9"," 0","  9.9"," 9","  1.5"," 9","  2.9","999.9","  55.4","*","  29.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-17","33.9","-117.25","468.2","MARCH AFB, CA US","  49.2"," 9","9999.9"," 0","1019.4"," 9","999.9"," 0","  9.9"," 9","  4.0"," 9","  7.0","999.9","  52.3","*","  41.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-18","33.9","-117.25","468.2","MARCH AFB, CA US","  46.1"," 9","9999.9"," 0","1014.8"," 9","999.9"," 0","  7.1"," 9","  6.2"," 9"," 14.0","999.9","  52.3","*","  37.4","*"," 0.00","I","999.9","100000"
"72286023119","1935-01-19","33.9","-117.25","468.2","MARCH AFB, CA US","  43.2"," 9","9999.9"," 0","1014.6"," 9","999.9"," 0","  9.9"," 9","  9.2"," 9"," 14.0","999.9","  47.3","*","  36.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-20","33.9","-117.25","468.2","MARCH AFB, CA US","  43.1"," 9","9999.9"," 0","1025.3"," 9","999.9"," 0","  9.9"," 9","  9.5"," 9"," 15.9","999.9","  49.3","*","  28.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-21","33.9","-117.25","468.2","MARCH AFB, CA US","  48.1"," 9","9999.9"," 0","1031.4"," 9","999.9"," 0","  9.9"," 9"," 11.3"," 9"," 19.0","999.9","  53.4","*","  40.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-22","33.9","-117.25","468.2","MARCH AFB, CA US","  58.4"," 9","9999.9"," 0","1024.7"," 9","999.9"," 0","  9.9"," 9","  6.3"," 9"," 13.0","999.9","  65.3","*","  45.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-23","33.9","-117.25","468.2","MARCH AFB, CA US","  64.9"," 9","9999.9"," 0","1018.4"," 9","999.9"," 0","  9.9"," 9","  4.8"," 9","  8.9","999.9","  72.3","*","  50.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-24","33.9","-117.25","468.2","MARCH AFB, CA US","  72.4"," 9","9999.9"," 0","1019.8"," 8","999.9"," 0"," 11.6"," 9","  7.5"," 9","  9.9","999.9","  78.3","*","  63.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-25","33.9","-117.25","468.2","MARCH AFB, CA US","  73.2"," 9","9999.9"," 0","1018.0"," 9","999.9"," 0","  9.9"," 9","  6.4"," 9","  9.9","999.9","  80.2","*","  60.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-26","33.9","-117.25","468.2","MARCH AFB, CA US","  60.7"," 9","9999.9"," 0","1018.3"," 9","999.9"," 0","  9.9"," 9","  2.5"," 9","  4.1","999.9","  74.3","*","  47.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-27","33.9","-117.25","468.2","MARCH AFB, CA US","  60.4"," 9","9999.9"," 0","1020.8"," 9","999.9"," 0","  9.9"," 9","  4.7"," 9","  8.9","999.9","  69.3","*","  41.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-28","33.9","-117.25","468.2","MARCH AFB, CA US","  60.3"," 9","9999.9"," 0","1020.5"," 9","999.9"," 0","  9.9"," 9","  4.2"," 9","  9.9","999.9","  69.3","*","  41.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-29","33.9","-117.25","468.2","MARCH AFB, CA US","  60.6"," 9","9999.9"," 0","1020.1"," 9","999.9"," 0","  9.9"," 9","  3.9"," 9","  8.0","999.9","  71.2","*","  38.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-30","33.9","-117.25","468.2","MARCH AFB, CA US","  65.1"," 9","9999.9"," 0","1023.0"," 9","999.9"," 0","  9.9"," 9","  3.0"," 9","  8.9","999.9","  79.3","*","  44.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-01-31","33.9","-117.25","468.2","MARCH AFB, CA US","  70.6"," 9","9999.9"," 0","1022.2"," 9","999.9"," 0","  9.9"," 9","  7.0"," 9","  9.9","999.9","  77.4","*","  54.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-02-01","33.9","-117.25","468.2","MARCH AFB, CA US","  71.3"," 9","9999.9"," 0","1023.5"," 9","999.9"," 0","  9.9"," 9"," 10.6"," 9"," 22.0","999.9","  76.3","*","  58.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-02-02","33.9","-117.25","468.2","MARCH AFB, CA US","  67.3"," 9","9999.9"," 0","1021.6"," 9","999.9"," 0","  9.9"," 9"," 18.0"," 9"," 29.9","999.9","  68.4","*","  65.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-02-03","33.9","-117.25","468.2","MARCH AFB, CA US","  69.4"," 9","9999.9"," 0","1017.5"," 9","999.9"," 0","  9.9"," 9","  4.7"," 8"," 12.0","999.9","  75.4","*","  58.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-02-04","33.9","-117.25","468.2","MARCH AFB, CA US","  54.3"," 9","9999.9"," 0","1015.5"," 9","999.9"," 0","  8.5"," 9","  1.8"," 9","  2.9","999.9","  56.3","*","  52.3","*","99.99"," ","999.9","010000"
"72286023119","1935-02-05","33.9","-117.25","468.2","MARCH AFB, CA US","  55.1"," 9","9999.9"," 0","1010.0"," 9","999.9"," 0","  4.3"," 9","  6.4"," 9","  9.9","999.9","  57.4","*","  53.4","*","99.99"," ","999.9","110000"
"72286023119","1935-02-06","33.9","-117.25","468.2","MARCH AFB, CA US","  50.5"," 9","9999.9"," 0","1011.8"," 9","999.9"," 0","  5.3"," 9","  8.4"," 9"," 11.1","999.9","  53.4","*","  47.3","*","99.99"," ","999.9","110000"
"72286023119","1935-02-07","33.9","-117.25","468.2","MARCH AFB, CA US","  52.5"," 9","9999.9"," 0","1015.3"," 9","999.9"," 0","  9.7"," 9","  4.4"," 9","  9.9","999.9","  56.3","*","  46.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-02-08","33.9","-117.25","468.2","MARCH AFB, CA US","  50.2"," 9","9999.9"," 0","1017.1"," 9","999.9"," 0","  7.1"," 9","  3.5"," 9","  7.0","999.9","  53.4","*","  47.3","*","99.99"," ","999.9","010000"
"72286023119","1935-02-09","33.9","-117.25","468.2","MARCH AFB, CA US","  55.9"," 9","9999.9"," 0","1017.1"," 9","999.9"," 0","  8.9"," 9","  2.4"," 9","  5.1","999.9","  63.3","*","  40.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-02-10","33.9","-117.25","468.2","MARCH AFB, CA US","  55.3"," 9","9999.9"," 0","1013.6"," 9","999.9"," 0","  8.6"," 9","  3.3"," 9","  9.9","999.9","  63.3","*","  38.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-02-11","33.9","-117.25","468.2","MARCH AFB, CA US","  58.0"," 9","9999.9"," 0","1011.6"," 9","999.9"," 0","  9.9"," 9","  4.4"," 9","  8.9","999.9","  66.4","*","  45.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-02-12","33.9","-117.25","468.2","MARCH AFB, CA US","  57.0"," 9","9999.9"," 0","1007.0"," 9","999.9"," 0","  9.9"," 9"," 13.9"," 9"," 16.9","999.9","  61.3","*","  49.3","*"," 0.00","I","999.9","000000"
"72286023119","1935-02-13","33.9","-117.25","468.2","MARCH AFB, CA US","  51.8"," 9","9999.9"," 0","1013.6"," 9","999.9"," 0","  9.9"," 9","  3.0"," 9","  5.1","999.9","  57.4","*","  39.4","*"," 0.00","I","999.9","000000"
"72286023119","1935-02-14","33.9","-117.25","468.2","MARCH AFB, CA US","  48.9"," 9","9999.9"," 0","1019.5"," 9","999.9"," 0","  3.9"," 9","  4.2"," 9","  6.0","999.9","  53.4","*","  45.3","*","99.99"," ","999.9","110000"
