"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"28698099999","1935-05-02","54.967042","73.310514","94.79","OMSK, RS","  47.8"," 4","9999.9"," 0","1020.8"," 4","999.9"," 0","  6.2"," 4"," 22.4"," 4"," 43.9","999.9","  59.0"," ","  36.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-05-03","54.967042","73.310514","94.79","OMSK, RS","  53.7"," 4","9999.9"," 0","1019.4"," 4","999.9"," 0"," 10.3"," 4"," 11.0"," 4"," 18.1","999.9","  64.0"," ","  43.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-05-06","54.967042","73.310514","94.79","OMSK, RS","  52.2"," 4","9999.9"," 0","1017.2"," 4","999.9"," 0","  4.3"," 4","  6.3"," 4"," 13.0","999.9","  61.0"," ","  48.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-05-07","54.967042","73.310514","94.79","OMSK, RS","  51.8"," 4","9999.9"," 0","1002.5"," 4","999.9"," 0","  5.3"," 4"," 12.0"," 4"," 13.0","999.9","  66.0"," ","  41.0","*","99.99"," ","999.9","010010"
"28698099999","1935-05-09","54.967042","73.310514","94.79","OMSK, RS","  40.5"," 4","9999.9"," 0","1019.2"," 4","999.9"," 0","  6.2"," 4","  4.3"," 4","  5.1","999.9","  48.0"," ","  34.0","*","99.99"," ","999.9","010000"
"28698099999","1935-05-10","54.967042","73.310514","94.79","OMSK, RS","  48.7"," 4","9999.9"," 0","1022.4"," 4","999.9"," 0","  5.0"," 4"," 13.2"," 4"," 36.9","999.9","  57.0"," ","  41.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-05-15","54.967042","73.310514","94.79","OMSK, RS","  67.5"," 4","9999.9"," 0","1019.4"," 4","999.9"," 0","  5.3"," 4"," 22.2"," 4"," 36.9","999.9","  82.0"," ","  59.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-05-18","54.967042","73.310514","94.79","OMSK, RS","  38.0"," 4","9999.9"," 0","1013.8"," 4","999.9"," 0","  5.0"," 4"," 34.4"," 4"," 43.9","999.9","  48.0","*","  34.0"," ","99.99"," ","999.9","001000"
"28698099999","1935-05-19","54.967042","73.310514","94.79","OMSK, RS","  37.8"," 4","9999.9"," 0","1018.9"," 4","999.9"," 0","  7.8"," 4"," 25.2"," 4"," 43.9","999.9","  46.0"," ","  30.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-05-22","54.967042","73.310514","94.79","OMSK, RS","  66.0"," 4","9999.9"," 0","1018.2"," 4","999.9"," 0","  4.3"," 4"," 12.5"," 4"," 18.1","999.9","  82.0"," ","  48.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-05-27","54.967042","73.310514","94.79","OMSK, RS","  65.3"," 4","9999.9"," 0","1000.6"," 4","999.9"," 0","  5.3"," 4"," 17.5"," 4"," 36.9","999.9","  79.0","*","  52.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-05-30","54.967042","73.310514","94.79","OMSK, RS","  68.5"," 4","9999.9"," 0","1008.6"," 4","999.9"," 0","  4.3"," 4"," 25.7"," 4"," 36.9","999.9","  73.0"," ","  66.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-05-31","54.967042","73.310514","94.79","OMSK, RS","  66.2"," 4","9999.9"," 0","1007.7"," 4","999.9"," 0","  6.2"," 4"," 16.2"," 4"," 29.9","999.9","  86.0"," ","  54.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-06-01","54.967042","73.310514","94.79","OMSK, RS","  56.3"," 4","9999.9"," 0","1022.3"," 4","999.9"," 0","  6.2"," 4","  7.2"," 4"," 13.0","999.9","  68.0"," ","  46.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-06-03","54.967042","73.310514","94.79","OMSK, RS","  71.7"," 4","9999.9"," 0","1011.2"," 4","999.9"," 0","  5.3"," 4","  3.0"," 4","  5.1","999.9","  82.0"," ","  50.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-06-05","54.967042","73.310514","94.79","OMSK, RS","  61.0"," 4","9999.9"," 0","1015.2"," 4","999.9"," 0","  5.3"," 4","  5.7"," 4","  8.9","999.9","  70.0"," ","  57.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-06-07","54.967042","73.310514","94.79","OMSK, RS","  55.8"," 4","9999.9"," 0","1007.3"," 4","999.9"," 0","  3.9"," 4","  7.0"," 4"," 13.0","999.9","  63.0"," ","  48.0","*","99.99"," ","999.9","010000"
"28698099999","1935-06-08","54.967042","73.310514","94.79","OMSK, RS","  60.8"," 4","9999.9"," 0","1010.5"," 4","999.9"," 0","  5.3"," 4","  9.0"," 4"," 13.0","999.9","  70.0","*","  48.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-06-11","54.967042","73.310514","94.79","OMSK, RS","  67.2"," 4","9999.9"," 0","1014.9"," 4","999.9"," 0","  6.2"," 4"," 11.0"," 4"," 13.0","999.9","  81.0"," ","  43.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-06-13","54.967042","73.310514","94.79","OMSK, RS","  73.0"," 4","9999.9"," 0","1013.5"," 4","999.9"," 0","  5.3"," 4"," 13.7"," 4"," 23.9","999.9","  82.0"," ","  57.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-06-14","54.967042","73.310514","94.79","OMSK, RS","  74.8"," 4","9999.9"," 0","1012.1"," 4","999.9"," 0","  6.2"," 4"," 12.7"," 4"," 23.9","999.9","  84.0","*","  61.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-06-15","54.967042","73.310514","94.79","OMSK, RS","  75.0"," 4","9999.9"," 0","1013.2"," 4","999.9"," 0","  4.3"," 4"," 10.0"," 4"," 13.0","999.9","  86.0"," ","  57.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-06-16","54.967042","73.310514","94.79","OMSK, RS","  76.5"," 4","9999.9"," 0","1012.8"," 4","999.9"," 0","  3.4"," 4"," 16.9"," 4"," 36.9","999.9","  90.0"," ","  57.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-06-21","54.967042","73.310514","94.79","OMSK, RS","  60.8"," 4","9999.9"," 0","1011.5"," 4","999.9"," 0","  7.8"," 4","  5.4"," 4","  8.9","999.9","  73.0"," ","  50.0"," "," 0.00","I","999.9","000010"
"28698099999","1935-06-22","54.967042","73.310514","94.79","OMSK, RS","  64.2"," 4","9999.9"," 0","1012.4"," 4","999.9"," 0","  5.3"," 4","  7.0"," 4","  8.9","999.9","  73.0"," ","  48.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-06-23","54.967042","73.310514","94.79","OMSK, RS","  68.0"," 4","9999.9"," 0","1005.7"," 4","999.9"," 0","  6.2"," 4","  7.0"," 4","  8.9","999.9","  79.0"," ","  54.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-06-24","54.967042","73.310514","94.79","OMSK, RS","  57.7"," 4","9999.9"," 0","9999.9"," 0","999.9"," 0","  6.2"," 4"," 21.2"," 4"," 36.9","999.9","  72.0"," ","  52.0","*","99.99"," ","999.9","010000"
"28698099999","1935-06-27","54.967042","73.310514","94.79","OMSK, RS","  62.0"," 4","9999.9"," 0"," 996.6"," 4","999.9"," 0","  5.0"," 4"," 20.7"," 4"," 36.9","999.9","  75.0"," ","  50.0"," ","99.99"," ","999.9","010000"
"28698099999","1935-06-28","54.967042","73.310514","94.79","OMSK, RS","  58.3"," 4","9999.9"," 0","1002.5"," 4","999.9"," 0","  5.3"," 4"," 17.2"," 4"," 23.9","999.9","  64.0","*","  52.0"," ","99.99"," ","999.9","010000"
"28698099999","1935-06-30","54.967042","73.310514","94.79","OMSK, RS","  65.5"," 4","9999.9"," 0"," 999.9"," 4","999.9"," 0","  6.2"," 4"," 13.7"," 4"," 23.9","999.9","  81.0"," ","  52.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-07-01","54.967042","73.310514","94.79","OMSK, RS","  56.5"," 4","9999.9"," 0","1007.5"," 4","999.9"," 0","  5.3"," 4","  5.7"," 4","  8.9","999.9","  64.0"," ","  50.0"," ","99.99"," ","999.9","010000"
"28698099999","1935-07-02","54.967042","73.310514","94.79","OMSK, RS","  65.8"," 4","9999.9"," 0"," 997.7"," 4","999.9"," 0","  5.3"," 4"," 12.5"," 4"," 18.1","999.9","  77.0"," ","  57.0","*","99.99"," ","999.9","010000"
"28698099999","1935-07-04","54.967042","73.310514","94.79","OMSK, RS","  58.8"," 4","9999.9"," 0","1000.7"," 4","999.9"," 0","  4.8"," 4"," 13.5"," 4"," 43.9","999.9","  72.0"," ","  48.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-07-05","54.967042","73.310514","94.79","OMSK, RS","  65.0"," 4","9999.9"," 0","1001.7"," 4","999.9"," 0","  6.2"," 4","  8.0"," 4"," 13.0","999.9","  75.0"," ","  45.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-07-06","54.967042","73.310514","94.79","OMSK, RS","  57.8"," 4","9999.9"," 0","1007.3"," 4","999.9"," 0","  4.3"," 4"," 12.2"," 4"," 18.1","999.9","  68.0"," ","  55.0"," ","99.99"," ","999.9","010000"
"28698099999","1935-07-10","54.967042","73.310514","94.79","OMSK, RS","  73.5"," 4","9999.9"," 0","1004.9"," 4","999.9"," 0","  6.2"," 4"," 13.7"," 4"," 36.9","999.9","  82.0"," ","  64.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-07-11","54.967042","73.310514","94.79","OMSK, RS","  73.0"," 4","9999.9"," 0","1011.2"," 4","999.9"," 0","  6.2"," 4","  9.0"," 4"," 13.0","999.9","  81.0","*","  59.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-07-15","54.967042","73.310514","94.79","OMSK, RS","  69.5"," 4","9999.9"," 0","1014.3"," 4","999.9"," 0","  6.2"," 4"," 15.8"," 4"," 18.1","999.9","  79.0","*","  61.0","*"," 0.00","I","999.9","000000"
"28698099999","1935-07-16","54.967042","73.310514","94.79","OMSK, RS","  70.5"," 4","9999.9"," 0","9999.9"," 0","999.9"," 0","  4.3"," 4","  6.7"," 4","  8.9","999.9","  75.0"," ","  55.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-07-24","54.967042","73.310514","94.79","OMSK, RS","  61.5"," 4","9999.9"," 0","1017.2"," 4","999.9"," 0","  6.2"," 4","  6.0"," 4","  8.9","999.9","  72.0"," ","  48.0"," "," 0.00","I","999.9","000000"
"28698099999","1935-07-28","54.967042","73.310514","94.79","OMSK, RS","  64.8"," 4","9999.9"," 0","1008.7"," 4","999.9"," 0","  6.2"," 4","  7.2"," 4"," 13.0","999.9","  73.0"," ","  57.0","*"," 0.00","I","999.9","000000"
