"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72226513821","1935-10-01","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  76.3","12","  55.9","12","9999.9"," 0","999.9"," 0"," 13.6","12","  5.2","12"," 14.0","999.9","  84.0","*","  59.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-02","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  68.7","12","  46.4","12","9999.9"," 0","999.9"," 0"," 17.0","12","  5.9","12","  9.9","999.9","  75.9","*","  54.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-03","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  70.9","12","  49.5","12","9999.9"," 0","999.9"," 0"," 14.3","12","  3.7","12","  9.9","999.9","  81.0","*","  48.9","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-04","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  74.2","12","  46.9","12","9999.9"," 0","999.9"," 0"," 15.2","12","  5.8","12","  9.9","999.9","  82.0","*","  57.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-05","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  71.4","12","  41.3","12","9999.9"," 0","999.9"," 0"," 12.5","12","  4.3","12","  7.0","999.9","  82.0","*","  50.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-06","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  68.6","12","  47.0","12","9999.9"," 0","999.9"," 0","  8.5","12"," 10.4","12"," 14.0","999.9","  75.9","*","  55.9","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-07","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  59.3","12","  35.9","12","9999.9"," 0","999.9"," 0"," 14.3","12","  9.7","12"," 16.9","999.9","  66.9","*","  48.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-08","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  61.9","12","  42.7","12","9999.9"," 0","999.9"," 0"," 12.3","12","  5.0","12","  7.0","999.9","  71.1","*","  44.1","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-09","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  67.3","12","  44.6","12","9999.9"," 0","999.9"," 0"," 13.5","12","  4.9","12","  8.9","999.9","  75.9","*","  53.1","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-10","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  72.7","12","  52.2","12","9999.9"," 0","999.9"," 0"," 11.6","12","  4.0","12","  5.1","999.9","  81.0","*","  54.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-11","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  73.7","12","  59.1","12","9999.9"," 0","999.9"," 0","  9.6","12","  4.0","12","  5.1","999.9","  81.0","*","  57.9","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-12","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  79.2","12","  64.9","12","9999.9"," 0","999.9"," 0"," 13.6","12","  4.2","12","  7.0","999.9","  86.0","*","  66.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-13","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  80.4","12","  65.7","12","9999.9"," 0","999.9"," 0"," 14.7","12","  4.4","12","  7.0","999.9","  89.1","*","  66.9","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-14","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  76.3","12","  65.1","12","9999.9"," 0","999.9"," 0"," 15.3","12","  3.5","12","  5.1","999.9","  80.1","*","  68.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-15","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  78.0","12","  64.6","12","9999.9"," 0","999.9"," 0"," 11.4","12","  2.4","12","  4.1","999.9","  86.0","*","  64.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-16","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  79.3","12","  62.4","12","9999.9"," 0","999.9"," 0"," 11.3","12","  6.8","12"," 12.0","999.9","  87.1","*","  64.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-17","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  72.0","11","  55.4","11","9999.9"," 0","999.9"," 0"," 13.3","11","  9.4","11"," 14.0","999.9","  79.0","*","  61.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-18","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  73.8","12","  57.2","12","9999.9"," 0","999.9"," 0"," 12.1","12","  3.3","12","  6.0","999.9","  81.0","*","  57.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-19","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  73.2","12","  55.7","12","9999.9"," 0","999.9"," 0"," 10.9","12","  2.1","12","  4.1","999.9","  82.0","*","  55.9","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-20","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  70.5","12","  66.2","12","9999.9"," 0","999.9"," 0","  7.7","12","  3.2","12","  4.1","999.9","  75.9","*","  62.1","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-21","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  77.3","12","  65.2","12","9999.9"," 0","999.9"," 0"," 13.1","12","  4.2","12","  7.0","999.9","  84.9","*","  64.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-22","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  77.6","12","  65.1","12","9999.9"," 0","999.9"," 0"," 12.1","12","  2.4","12","  4.1","999.9","  84.9","*","  64.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-23","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  77.4","12","  64.5","12","9999.9"," 0","999.9"," 0"," 12.4","12","  2.7","12","  4.1","999.9","  84.9","*","  63.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-24","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  69.7","12","  56.5","12","9999.9"," 0","999.9"," 0"," 14.5","12","  7.9","12"," 12.0","999.9","  78.1","*","  61.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-25","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  64.7","12","  43.0","12","9999.9"," 0","999.9"," 0","  9.9","12","  8.1","12"," 12.0","999.9","  73.0","*","  46.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-26","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  64.0","12","  41.4","12","9999.9"," 0","999.9"," 0","  9.3","12","  2.6","12","  7.0","999.9","  73.0","*","  45.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-27","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  67.9","12","  51.3","12","9999.9"," 0","999.9"," 0","  7.9","12","  2.8","12","  5.1","999.9","  80.1","*","  46.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-28","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  71.0","12","  64.2","12","9999.9"," 0","999.9"," 0"," 10.1","12"," 10.7","12"," 16.9","999.9","  78.1","*","  64.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-29","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  68.8","12","  64.7","12","9999.9"," 0","999.9"," 0","  6.8","12","  3.8","12","  5.1","999.9","  75.0","*","  60.1","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-30","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  76.9","12","  66.3","12","9999.9"," 0","999.9"," 0","  7.0","12","  1.8","12","  4.1","999.9","  82.9","*","  64.9","*"," 0.00","I","999.9","000000"
"72226513821","1935-10-31","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  76.8","12","  64.7","12","9999.9"," 0","999.9"," 0","  7.5","12","  1.7","12","  4.1","999.9","  82.9","*","  63.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-01","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  76.7","12","  63.7","12","9999.9"," 0","999.9"," 0","  9.4","12","  2.7","12","  5.1","999.9","  84.0","*","  64.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-02","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  77.6","12","  60.0","12","9999.9"," 0","999.9"," 0"," 10.8","12","  6.0","12","  9.9","999.9","  86.0","*","  62.1","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-03","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  76.2","12","  60.0","12","9999.9"," 0","999.9"," 0"," 10.4","12","  4.5","12","  8.0","999.9","  84.0","*","  61.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-04","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  71.5","12","  63.2","12","9999.9"," 0","999.9"," 0"," 10.4","12","  4.4","12","  8.9","999.9","  79.0","*","  60.1","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-05","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  74.1","12","  65.1","12","9999.9"," 0","999.9"," 0","  8.9","12","  2.1","12","  4.1","999.9","  81.0","*","  64.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-06","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  72.9","12","  65.3","12","9999.9"," 0","999.9"," 0","  9.2","12","  5.0","12","  8.0","999.9","  81.0","*","  62.1","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-07","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  74.9","12","  67.4","12","9999.9"," 0","999.9"," 0","  9.9","12","  2.8","12","  5.1","999.9","  81.0","*","  59.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-08","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  62.9","12","  52.1","12","9999.9"," 0","999.9"," 0"," 11.4","12","  3.9","12","  5.1","999.9","  69.1","*","  52.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-09","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  61.9","12","  56.6","12","9999.9"," 0","999.9"," 0","  4.9","12","  4.2","12","  7.0","999.9","  66.9","*","  55.9","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-10","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  69.2","12","  64.0","12","9999.9"," 0","999.9"," 0","  6.6","12","  4.4","12","  5.1","999.9","  78.1","*","  59.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-11","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  76.7","12","  66.9","12","9999.9"," 0","999.9"," 0","  9.4","12","  4.8","12","  9.9","999.9","  82.0","*","  68.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-12","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  68.5","12","  67.1","12","9999.9"," 0","999.9"," 0","  6.0","12","  4.1","12"," 14.0","999.9","  70.0","*","  66.9","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-13","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  51.2","12","  47.0","12","9999.9"," 0","999.9"," 0","  5.1","12","  8.3","12"," 11.1","999.9","  53.1","*","  50.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-14","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  58.3","12","  52.1","12","9999.9"," 0","999.9"," 0"," 10.4","12","  5.6","12","  8.0","999.9","  64.0","*","  52.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-15","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  56.8","12","  50.8","12","9999.9"," 0","999.9"," 0","  5.2","12","  3.6","12","  9.9","999.9","  64.9","*","  45.0","*"," 0.00","I","999.9","000000"
"72226513821","1935-11-16","32.38333","-86.35","53.0","MAXWELL AFB, AL US","  48.8","12","  43.1","12","9999.9"," 0","999.9"," 0","  5.3","12","  9.5","12"," 14.0","999.9","  51.1","*","  46.0","*"," 0.00","I","999.9","000000"
