"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"30710099999","1935-04-30","52.268028","104.388975","510.54","IRKUTSK, RS","  38.8"," 4","9999.9"," 0","9999.9"," 0","999.9"," 0","999.9"," 0","  4.5"," 4","  8.9","999.9","  50.0"," ","  32.0","*"," 0.02","E","999.9","000000"
"30710099999","1935-05-01","52.268028","104.388975","510.54","IRKUTSK, RS","  39.7"," 4","9999.9"," 0","1024.6"," 4","999.9"," 0","999.9"," 0","  3.5"," 4","  5.1","999.9","  50.0"," ","  28.0"," "," 0.00","I","999.9","000000"
"30710099999","1935-05-03","52.268028","104.388975","510.54","IRKUTSK, RS","  41.5"," 4","9999.9"," 0","1021.8"," 4","999.9"," 0","999.9"," 0","  4.7"," 4"," 13.0","999.9","  55.0"," ","  28.0","*"," 0.00","I","999.9","000000"
"30710099999","1935-05-04","52.268028","104.388975","510.54","IRKUTSK, RS","  44.2"," 4","9999.9"," 0","1022.6"," 4","999.9"," 0"," 18.7"," 4","  4.0"," 4","  8.9","999.9","  57.0"," ","  25.0"," "," 0.00","I","999.9","000000"
"30710099999","1935-05-06","52.268028","104.388975","510.54","IRKUTSK, RS","  46.0"," 4","9999.9"," 0","9999.9"," 0","999.9"," 0","999.9"," 0","  5.0"," 4"," 13.0","999.9","  54.0"," ","  39.0","*"," 0.06","F","999.9","010000"
"30710099999","1935-05-11","52.268028","104.388975","510.54","IRKUTSK, RS","  40.2"," 4","9999.9"," 0","1025.1"," 4","999.9"," 0","999.9"," 0","  8.2"," 4"," 13.0","999.9","  46.0"," ","  36.0","*"," 0.04","E","999.9","000000"
"30710099999","1935-05-13","52.268028","104.388975","510.54","IRKUTSK, RS","  44.2"," 4","9999.9"," 0","9999.9"," 0","999.9"," 0","999.9"," 0","  3.0"," 4","  5.1","999.9","  59.0"," ","  36.0","*"," 0.12","E","999.9","000000"
"30710099999","1935-05-14","52.268028","104.388975","510.54","IRKUTSK, RS","  48.0"," 4","9999.9"," 0","1017.4"," 4","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  59.0"," ","  41.0","*"," 0.00","I","999.9","000000"
"30710099999","1935-05-16","52.268028","104.388975","510.54","IRKUTSK, RS","  52.7"," 4","9999.9"," 0","1007.8"," 4","999.9"," 0","999.9"," 0","  7.0"," 4"," 13.0","999.9","  70.0"," ","  43.0","*"," 0.00","I","999.9","000000"
"30710099999","1935-05-19","52.268028","104.388975","510.54","IRKUTSK, RS","  47.3"," 4","9999.9"," 0","1002.8"," 4","999.9"," 0","999.9"," 0","  4.5"," 4","  8.9","999.9","  61.0"," ","  36.0","*"," 0.00","I","999.9","000000"
"30710099999","1935-05-20","52.268028","104.388975","510.54","IRKUTSK, RS","  47.3"," 4","9999.9"," 0","1003.8"," 4","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  55.0"," ","  43.0","*"," 0.02","E","999.9","010000"
"30710099999","1935-05-21","52.268028","104.388975","510.54","IRKUTSK, RS","  45.0"," 4","9999.9"," 0","1013.9"," 4","999.9"," 0","999.9"," 0","  7.5"," 4"," 18.1","999.9","  55.0"," ","  37.0"," "," 0.04","E","999.9","000000"
"30710099999","1935-05-22","52.268028","104.388975","510.54","IRKUTSK, RS","  51.2"," 4","9999.9"," 0","1014.6"," 4","999.9"," 0"," 26.4"," 4","  3.5"," 4","  5.1","999.9","  64.0"," ","  34.0"," "," 0.00","I","999.9","000000"
"30710099999","1935-05-23","52.268028","104.388975","510.54","IRKUTSK, RS","  54.0"," 4","9999.9"," 0","1011.1"," 4","999.9"," 0","999.9"," 0","  4.5"," 4","  8.9","999.9","  70.0"," ","  41.0","*","99.99"," ","999.9","010000"
"30710099999","1935-05-24","52.268028","104.388975","510.54","IRKUTSK, RS","  37.3"," 4","9999.9"," 0","1018.8"," 4","999.9"," 0","999.9"," 0"," 11.0"," 4"," 13.0","999.9","  46.0"," ","  32.0","*"," 0.14","F","999.9","000000"
"30710099999","1935-05-25","52.268028","104.388975","510.54","IRKUTSK, RS","  39.7"," 4","9999.9"," 0","1023.0"," 4","999.9"," 0","999.9"," 0","  5.2"," 4","  8.9","999.9","  48.0"," ","  34.0","*"," 0.00","I","999.9","000000"
"30710099999","1935-05-28","52.268028","104.388975","510.54","IRKUTSK, RS","  58.2"," 4","9999.9"," 0","1005.9"," 4","999.9"," 0","999.9"," 0","  4.3"," 4","  5.1","999.9","  77.0"," ","  41.0","*"," 0.00","I","999.9","000000"
"30710099999","1935-05-29","52.268028","104.388975","510.54","IRKUTSK, RS","  62.0"," 4","9999.9"," 0","1004.6"," 4","999.9"," 0","999.9"," 0","  6.5"," 4"," 13.0","999.9","  86.0"," ","  48.0","*"," 0.39","E","999.9","010000"
"30710099999","1935-05-30","52.268028","104.388975","510.54","IRKUTSK, RS","  48.5"," 4","9999.9"," 0","1014.4"," 4","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  59.0"," ","  43.0","*"," 0.16","E","999.9","010000"
"30710099999","1935-06-09","52.268028","104.388975","510.54","IRKUTSK, RS","  65.0"," 4","9999.9"," 0","1001.0"," 4","999.9"," 0","999.9"," 0","  8.3"," 4"," 18.1","999.9","  79.0"," ","  45.0"," ","99.99"," ","999.9","010000"
"30710099999","1935-06-10","52.268028","104.388975","510.54","IRKUTSK, RS","  51.0"," 4","9999.9"," 0","1010.5"," 4","999.9"," 0","999.9"," 0","  6.2"," 4","  8.9","999.9","  55.0"," ","  46.0","*"," 0.79","F","999.9","010000"
"30710099999","1935-06-11","52.268028","104.388975","510.54","IRKUTSK, RS","  52.2"," 4","9999.9"," 0","1010.3"," 4","999.9"," 0"," 26.4"," 4","  3.5"," 4","  5.1","999.9","  68.0"," ","  43.0","*"," 0.08","E","999.9","000000"
"30710099999","1935-06-12","52.268028","104.388975","510.54","IRKUTSK, RS","  55.8"," 4","9999.9"," 0","1006.6"," 4","999.9"," 0","999.9"," 0","  2.2"," 4","  5.1","999.9","  68.0"," ","  32.0"," "," 0.00","I","999.9","000000"
"30710099999","1935-06-18","52.268028","104.388975","510.54","IRKUTSK, RS","  51.0"," 4","9999.9"," 0","9999.9"," 0","999.9"," 0","999.9"," 0","  4.0"," 4","  8.9","999.9","  59.0","*","  45.0","*"," 0.00","I","999.9","000000"
"30710099999","1935-06-20","52.268028","104.388975","510.54","IRKUTSK, RS","  68.3"," 4","9999.9"," 0"," 999.7"," 4","999.9"," 0","999.9"," 0","  9.0"," 4"," 13.0","999.9","  86.0"," ","  46.0"," "," 0.00","I","999.9","000000"
"30710099999","1935-06-21","52.268028","104.388975","510.54","IRKUTSK, RS","  67.3"," 4","9999.9"," 0","1000.6"," 4","999.9"," 0"," 10.6"," 4","  4.5"," 4","  8.9","999.9","  79.0"," ","  54.0"," "," 0.02","E","999.9","010000"
"30710099999","1935-06-23","52.268028","104.388975","510.54","IRKUTSK, RS","  59.0"," 4","9999.9"," 0","1007.9"," 4","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  64.0"," ","  32.0"," "," 0.55","E","999.9","000000"
"30710099999","1935-06-25","52.268028","104.388975","510.54","IRKUTSK, RS","  54.7"," 4","9999.9"," 0","1006.5"," 4","999.9"," 0","999.9"," 0","  5.2"," 4","  8.9","999.9","  66.0"," ","  46.0"," "," 0.01","E","999.9","010000"
